분절,record_id,seg_idx,인코더,참조,rho
400,123,40,enc8,ma,-0.03050425309964515
400,123,40,enc8,em,-0.06664386213259745
401,123,41,enc1,x_clean,0.024574669229227332
401,123,41,enc1,bw,0.5616135959961202
401,123,41,enc1,ma,0.012141485681167526
401,123,41,enc1,em,-0.04546845568565956
401,123,41,enc2,x_clean,-0.042693110104637035
401,123,41,enc2,bw,0.5282501804900377
401,123,41,enc2,ma,-0.32221786727275936
401,123,41,enc2,em,-0.440442639895361
401,123,41,enc3,x_clean,0.02189066495507113
401,123,41,enc3,bw,-0.2087990526061418
401,123,41,enc3,ma,0.35004143073279914
401,123,41,enc3,em,0.5490874251994499
401,123,41,enc4,x_clean,0.6633194800044526
401,123,41,enc4,bw,0.18750159467089147
401,123,41,enc4,ma,-0.03310297088430046
401,123,41,enc4,em,-0.08348295913047522
401,123,41,enc5,x_clean,-0.019797210964667435
401,123,41,enc5,bw,0.07559404794392742
401,123,41,enc5,ma,0.8378357169739614
401,123,41,enc5,em,-0.1460802270754647
401,123,41,enc6,x_clean,-0.029291576383891575
401,123,41,enc6,bw,0.2869266131450885
401,123,41,enc6,ma,-0.13106477162137908
401,123,41,enc6,em,-0.0838486493490585
401,123,41,enc7,x_clean,0.027761957887122102
401,123,41,enc7,bw,-0.3689125465306615
401,123,41,enc7,ma,-0.5413936043213157
401,123,41,enc7,em,0.374362027381295
401,123,41,enc8,x_clean,0.21599519363340777
401,123,41,enc8,bw,-0.0489111049139929
401,123,41,enc8,ma,0.22207307525302622
401,123,41,enc8,em,0.23993480396710226
402,123,42,enc1,x_clean,0.039366655130393266
402,123,42,enc1,bw,0.47639411628743383
402,123,42,enc1,ma,0.010440243939753905
402,123,42,enc1,em,0.23910968952006093
402,123,42,enc2,x_clean,0.05007536796019825
402,123,42,enc2,bw,-0.37133124288576097
402,123,42,enc2,ma,-0.1877364848542594
402,123,42,enc2,em,-0.236442317975576
402,123,42,enc3,x_clean,-0.016567829258553535
402,123,42,enc3,bw,0.6838537597218531
402,123,42,enc3,ma,0.24487276422804105
402,123,42,enc3,em,0.16104018693357583
402,123,42,enc4,x_clean,0.699622199551927
402,123,42,enc4,bw,-0.16762283708567408
402,123,42,enc4,ma,0.08688966412212776
402,123,42,enc4,em,0.014083332331907832
402,123,42,enc5,x_clean,-0.06673949763639798
402,123,42,enc5,bw,0.7729178920282769
402,123,42,enc5,ma,-0.299248817373222
402,123,42,enc5,em,0.15320115753554364
402,123,42,enc6,x_clean,0.04388776264301395
402,123,42,enc6,bw,0.3381803958794464
402,123,42,enc6,ma,-0.0425130760541174
402,123,42,enc6,em,0.1989006164197736
402,123,42,enc7,x_clean,-0.07532725559023566
402,123,42,enc7,bw,0.15108645970951318
402,123,42,enc7,ma,0.14384102434267004
402,123,42,enc7,em,0.06970521539228279
402,123,42,enc8,x_clean,0.14070456077331078
402,123,42,enc8,bw,-0.49119495538142516
402,123,42,enc8,ma,0.17424947819990266
402,123,42,enc8,em,0.04847758355685135
403,123,43,enc1,x_clean,0.09067536990118188
403,123,43,enc1,bw,-0.3387868374820232
403,123,43,enc1,ma,-0.05265579554034507
403,123,43,enc1,em,-0.2138790881459443
403,123,43,enc2,x_clean,-0.01739485531268648
403,123,43,enc2,bw,0.18382016795638723
403,123,43,enc2,ma,-0.06791893656808616
403,123,43,enc2,em,-0.5100075236068445
403,123,43,enc3,x_clean,0.03050579164309349
403,123,43,enc3,bw,0.885274690140324
403,123,43,enc3,ma,0.8063980567894046
403,123,43,enc3,em,0.6495862318342026
403,123,43,enc4,x_clean,0.758048993780722
403,123,43,enc4,bw,-0.045538566070089374
403,123,43,enc4,ma,-0.07333749997509165
403,123,43,enc4,em,-0.008225376580688082
403,123,43,enc5,x_clean,-0.012595203757726986
403,123,43,enc5,bw,-0.3942617447040758
403,123,43,enc5,ma,-0.46308126903606167
403,123,43,enc5,em,-0.4375134325640478
403,123,43,enc6,x_clean,0.04307128882776168
403,123,43,enc6,bw,0.8720736113283867
403,123,43,enc6,ma,0.40804214728130106
403,123,43,enc6,em,0.2907157024810402
403,123,43,enc7,x_clean,0.04424760199375134
403,123,43,enc7,bw,0.8018864732951116
403,123,43,enc7,ma,0.45140292137783655
403,123,43,enc7,em,0.2921774980483725
403,123,43,enc8,x_clean,0.2135759964280544
403,123,43,enc8,bw,0.42163814457062493
403,123,43,enc8,ma,0.24237229841199065
403,123,43,enc8,em,0.17413939824856028
404,123,44,enc1,x_clean,0.08133505589347796
404,123,44,enc1,bw,0.31833953130832204
404,123,44,enc1,ma,-0.17552618177320312
404,123,44,enc1,em,0.13664545144335727
404,123,44,enc2,x_clean,0.05854244557516598
404,123,44,enc2,bw,-0.24415514593334187
404,123,44,enc2,ma,-0.10131163741168461
404,123,44,enc2,em,-0.04721156688232757
404,123,44,enc3,x_clean,0.13285281331022458
404,123,44,enc3,bw,0.8238624324194228
404,123,44,enc3,ma,0.4221487489013777
404,123,44,enc3,em,-0.17312359722638543
404,123,44,enc4,x_clean,0.5813537582460475
404,123,44,enc4,bw,-0.1013927487266267
404,123,44,enc4,ma,0.022655068397455128
404,123,44,enc4,em,0.09638827010828291
404,123,44,enc5,x_clean,0.07149908808789203
404,123,44,enc5,bw,-0.4031015410506024
404,123,44,enc5,ma,-0.4676523760356972
404,123,44,enc5,em,0.07873072036084852
404,123,44,enc6,x_clean,0.08337272746405129
404,123,44,enc6,bw,0.6639712044324136
404,123,44,enc6,ma,0.3759193284637188
404,123,44,enc6,em,-0.053214529593031225
404,123,44,enc7,x_clean,0.09352676406910734
404,123,44,enc7,bw,-0.10630318673518091
404,123,44,enc7,ma,-0.3152886687819149
404,123,44,enc7,em,-0.0010518487292301814
404,123,44,enc8,x_clean,0.25960658145860144
404,123,44,enc8,bw,0.24920859211687849
404,123,44,enc8,ma,0.04103124361505225
404,123,44,enc8,em,-0.01609299168049752
405,123,45,enc1,x_clean,-0.011047818488093289
405,123,45,enc1,bw,-0.031416545648889495
405,123,45,enc1,ma,-0.028041085953066206
405,123,45,enc1,em,0.3628317207798471
405,123,45,enc2,x_clean,-0.021798641831832728
405,123,45,enc2,bw,0.641655794377968
405,123,45,enc2,ma,-0.5789195837230929
405,123,45,enc2,em,-0.5526407783127838
405,123,45,enc3,x_clean,-0.03112849815702499
405,123,45,enc3,bw,-0.24409054059464905
405,123,45,enc3,ma,0.6118476620252201
405,123,45,enc3,em,0.7278752721566204
405,123,45,enc4,x_clean,0.6541780995412022
405,123,45,enc4,bw,0.04017343093781952
405,123,45,enc4,ma,-0.05233052376467889
405,123,45,enc4,em,-0.14173984269912546
405,123,45,enc5,x_clean,0.029469198193256843
405,123,45,enc5,bw,-0.049593733274640214
405,123,45,enc5,ma,0.1466752054251393
405,123,45,enc5,em,0.1972739833276066
405,123,45,enc6,x_clean,0.09220964668813827
405,123,45,enc6,bw,-0.08849511243181657
405,123,45,enc6,ma,0.21066340518583002
405,123,45,enc6,em,0.08255278209314149
405,123,45,enc7,x_clean,0.12571248676794922
405,123,45,enc7,bw,0.28867192615475307
405,123,45,enc7,ma,-0.056303855555262856
405,123,45,enc7,em,-0.2413573716976712
405,123,45,enc8,x_clean,0.21208236860992202
405,123,45,enc8,bw,-0.06511103592761387
405,123,45,enc8,ma,0.16792872298422898
405,123,45,enc8,em,0.2448398234197906
406,123,46,enc1,x_clean,0.0893577065859119
406,123,46,enc1,bw,-0.4307392291757594
406,123,46,enc1,ma,-0.05742889211962048
406,123,46,enc1,em,0.2734137303327753
406,123,46,enc2,x_clean,-0.052364003578137946
406,123,46,enc2,bw,-0.5361259935630917
406,123,46,enc2,ma,-0.4132099153427892
406,123,46,enc2,em,0.061054951074078836
406,123,46,enc3,x_clean,0.06420722671427048
406,123,46,enc3,bw,0.7884824537447748
406,123,46,enc3,ma,0.6549461330854544
406,123,46,enc3,em,-0.019848603828608865
406,123,46,enc4,x_clean,0.6837737482640188
406,123,46,enc4,bw,-0.020142708309964952
406,123,46,enc4,ma,0.03908481705219848
406,123,46,enc4,em,0.04083358591787051
406,123,46,enc5,x_clean,-0.03460266294630737
406,123,46,enc5,bw,-0.04530961314965757
406,123,46,enc5,ma,-0.09783825565422348
406,123,46,enc5,em,0.021679062854777414
406,123,46,enc6,x_clean,-0.016106908637712736
406,123,46,enc6,bw,0.166016442791386
406,123,46,enc6,ma,-0.28042058817188703
406,123,46,enc6,em,0.09530062842071767
406,123,46,enc7,x_clean,-0.02078740917583409
406,123,46,enc7,bw,-0.17213241786496553
406,123,46,enc7,ma,-0.1477458584110979
406,123,46,enc7,em,0.0009755545550223346
406,123,46,enc8,x_clean,0.23477956560897853
406,123,46,enc8,bw,0.26509903638282906
406,123,46,enc8,ma,0.022370476909910172
406,123,46,enc8,em,0.0481401097964425
407,123,47,enc1,x_clean,0.13939917800956994
407,123,47,enc1,bw,0.19791826160146306
407,123,47,enc1,ma,-0.18288721871201227
407,123,47,enc1,em,-0.02186676749917618
407,123,47,enc2,x_clean,-0.05442191219086832
407,123,47,enc2,bw,-0.4235220892046064
407,123,47,enc2,ma,-0.2897803953430908
407,123,47,enc2,em,-0.09968079959617196
407,123,47,enc3,x_clean,0.07206709745412247
407,123,47,enc3,bw,0.3607719519282319
407,123,47,enc3,ma,0.6668629515022804
407,123,47,enc3,em,0.369595093056497
407,123,47,enc4,x_clean,0.6793864295513976
407,123,47,enc4,bw,-0.021684504794838133
407,123,47,enc4,ma,0.026296922935191407
407,123,47,enc4,em,-0.011550918094886968
407,123,47,enc5,x_clean,0.09534053650570115
407,123,47,enc5,bw,0.09412676340613359
407,123,47,enc5,ma,0.23155091984818932
407,123,47,enc5,em,-0.28908422069907524
407,123,47,enc6,x_clean,0.04346987863260736
407,123,47,enc6,bw,0.3598301290382886
407,123,47,enc6,ma,-0.009755368854387641
407,123,47,enc6,em,0.4434537037363508
407,123,47,enc7,x_clean,0.01698934347188743
407,123,47,enc7,bw,0.46542248053745267
407,123,47,enc7,ma,0.3734133548571713
407,123,47,enc7,em,0.10766800144387778
407,123,47,enc8,x_clean,0.1774047780203547
407,123,47,enc8,bw,-0.04416519939476356
407,123,47,enc8,ma,-0.08638803314638155
407,123,47,enc8,em,-0.02129404932486459
408,123,48,enc1,x_clean,0.06737331413543922
408,123,48,enc1,bw,-0.26303671401209894
408,123,48,enc1,ma,-0.36480975823713746
408,123,48,enc1,em,0.12709015362648843
408,123,48,enc2,x_clean,-0.01757059380919148
408,123,48,enc2,bw,-0.3991488708369131
408,123,48,enc2,ma,-0.4947266345037215
408,123,48,enc2,em,-0.419175977745927
408,123,48,enc3,x_clean,0.05093344373720282
408,123,48,enc3,bw,0.6827064580605048
408,123,48,enc3,ma,0.38391051255540704
408,123,48,enc3,em,0.5430610091772209
408,123,48,enc4,x_clean,0.6634142925826818
408,123,48,enc4,bw,0.008591059818411675
408,123,48,enc4,ma,-0.08593474491254027
408,123,48,enc4,em,0.0034191694316631615
408,123,48,enc5,x_clean,0.12486231412781275
408,123,48,enc5,bw,0.21401260084560994
408,123,48,enc5,ma,-0.16208279661841465
408,123,48,enc5,em,-0.052843809734327216
408,123,48,enc6,x_clean,0.15543607884688418
408,123,48,enc6,bw,-0.09898148165101028
408,123,48,enc6,ma,-0.5114120758655923
408,123,48,enc6,em,0.22272499033510337
408,123,48,enc7,x_clean,0.09931804236818893
408,123,48,enc7,bw,0.2849568649672633
408,123,48,enc7,ma,-0.5513326491327923
408,123,48,enc7,em,0.22270473747105768
408,123,48,enc8,x_clean,-0.053224051830243584
408,123,48,enc8,bw,-0.37026759910338786
408,123,48,enc8,ma,0.2878961319201385
408,123,48,enc8,em,0.0811425522410908
409,123,49,enc1,x_clean,0.1408990647660736
409,123,49,enc1,bw,-0.20166056662523116
409,123,49,enc1,ma,-0.13100241505799343
409,123,49,enc1,em,-0.026451341158835243
409,123,49,enc2,x_clean,0.12670999896941285
409,123,49,enc2,bw,-0.6026916246955515
409,123,49,enc2,ma,-0.3897408492137145
409,123,49,enc2,em,-0.18178583628694994
409,123,49,enc3,x_clean,-0.08658370066702435
409,123,49,enc3,bw,0.7121883222165899
409,123,49,enc3,ma,0.26295802801565366
409,123,49,enc3,em,0.19321962535410167
409,123,49,enc4,x_clean,0.6831586277542852
409,123,49,enc4,bw,0.07746341959922708
409,123,49,enc4,ma,0.04958994639390452
409,123,49,enc4,em,-0.03773920277160182
409,123,49,enc5,x_clean,0.028580564417912926
409,123,49,enc5,bw,-0.20271027071804976
409,123,49,enc5,ma,-0.3595331466061417
409,123,49,enc5,em,-0.14018406005822515
409,123,49,enc6,x_clean,0.07661773770329763
409,123,49,enc6,bw,-0.6069646803464173
409,123,49,enc6,ma,0.14424601922640368
409,123,49,enc6,em,0.155242573792749
409,123,49,enc7,x_clean,0.043323985928833776
409,123,49,enc7,bw,-0.3364289252793983
409,123,49,enc7,ma,-0.2172066614181101
409,123,49,enc7,em,0.07521188890617768
409,123,49,enc8,x_clean,0.0007257959697307342
409,123,49,enc8,bw,-0.002498533448971721
409,123,49,enc8,ma,0.1477579636948108
409,123,49,enc8,em,0.3435135798935255
410,123,50,enc1,x_clean,0.03769520110004462
410,123,50,enc1,bw,-0.053712113213987604
410,123,50,enc1,ma,-0.04272019136850279
410,123,50,enc1,em,0.24466462337674855
410,123,50,enc2,x_clean,-0.04463098616093573
410,123,50,enc2,bw,-0.6744681703543438
410,123,50,enc2,ma,0.01547830991966194
410,123,50,enc2,em,-0.34792253182330957
410,123,50,enc3,x_clean,0.06520645608238514
410,123,50,enc3,bw,0.8153345293384674
410,123,50,enc3,ma,0.6410706609764937
410,123,50,enc3,em,0.5123310587363045
410,123,50,enc4,x_clean,0.5751109405687973
410,123,50,enc4,bw,-0.15429144852075855
410,123,50,enc4,ma,-0.15731473464058862
410,123,50,enc4,em,-0.14033302341208292
410,123,50,enc5,x_clean,0.07176270892017363
410,123,50,enc5,bw,0.1781813121236134
410,123,50,enc5,ma,0.13454117917647304
410,123,50,enc5,em,0.11928611022698203
410,123,50,enc6,x_clean,0.09435471737081393
410,123,50,enc6,bw,0.27929873549937057
410,123,50,enc6,ma,0.678917990792169
410,123,50,enc6,em,0.2131377683440737
410,123,50,enc7,x_clean,0.09396716414566353
410,123,50,enc7,bw,0.26381483550505547
410,123,50,enc7,ma,0.683575122107282
410,123,50,enc7,em,0.1035618260626699
410,123,50,enc8,x_clean,0.2654260486352107
410,123,50,enc8,bw,0.20502226988131653
410,123,50,enc8,ma,0.2607905627527604
410,123,50,enc8,em,0.20129871816845835
411,123,51,enc1,x_clean,0.13372425241932578
411,123,51,enc1,bw,-0.12841187265685616
411,123,51,enc1,ma,-0.35387943342163314
411,123,51,enc1,em,-0.2366175530165932
411,123,51,enc2,x_clean,-0.054340861885221844
411,123,51,enc2,bw,-0.6812713303634707
411,123,51,enc2,ma,0.20392871620127198
411,123,51,enc2,em,-0.06409655639177989
411,123,51,enc3,x_clean,-0.04168240820845272
411,123,51,enc3,bw,0.8807293497131208
411,123,51,enc3,ma,0.4912203214679663
411,123,51,enc3,em,0.3425431370231854
411,123,51,enc4,x_clean,0.6789450185007091
411,123,51,enc4,bw,-0.005873642616737445
411,123,51,enc4,ma,-0.08068141149493148
411,123,51,enc4,em,0.11071797261671268
411,123,51,enc5,x_clean,0.12182869911035141
411,123,51,enc5,bw,-0.17137133325076528
411,123,51,enc5,ma,-0.8042283400458434
411,123,51,enc5,em,-0.44702820399930104
411,123,51,enc6,x_clean,0.048749255853381565
411,123,51,enc6,bw,-0.27572177811040005
411,123,51,enc6,ma,-0.31904203652625795
411,123,51,enc6,em,-0.09767431871991789
411,123,51,enc7,x_clean,0.04475308433305699
411,123,51,enc7,bw,-0.3901297113425834
411,123,51,enc7,ma,-0.4143329812723448
411,123,51,enc7,em,-0.17328824867964898
411,123,51,enc8,x_clean,0.24518191296554123
411,123,51,enc8,bw,-0.21367208984745592
411,123,51,enc8,ma,-0.19309012628796565
411,123,51,enc8,em,-0.18979494013831893
412,123,52,enc1,x_clean,-0.1217007332322613
412,123,52,enc1,bw,-0.08186298052225513
412,123,52,enc1,ma,0.2301234568851252
412,123,52,enc1,em,0.20088060590910123
412,123,52,enc2,x_clean,0.049572890886069684
412,123,52,enc2,bw,0.1856610280713663
412,123,52,enc2,ma,-0.13828534647967425
412,123,52,enc2,em,-0.31278150671976607
412,123,52,enc3,x_clean,0.17709665046929862
412,123,52,enc3,bw,0.8197124049186179
412,123,52,enc3,ma,0.722192824308581
412,123,52,enc3,em,0.044167452590229604
412,123,52,enc4,x_clean,0.6188729054566051
412,123,52,enc4,bw,-0.11591958736943564
412,123,52,enc4,ma,-0.06493369286370108
412,123,52,enc4,em,-0.05619266586666101
412,123,52,enc5,x_clean,0.08971223897607046
412,123,52,enc5,bw,0.20316403792125348
412,123,52,enc5,ma,-0.07082298001029014
412,123,52,enc5,em,0.0910686295827454
412,123,52,enc6,x_clean,-0.09516047788957634
412,123,52,enc6,bw,0.5148756763938086
412,123,52,enc6,ma,0.34043798509534773
412,123,52,enc6,em,0.1137857049441163
412,123,52,enc7,x_clean,-0.003744760880891109
412,123,52,enc7,bw,0.3799678809692032
412,123,52,enc7,ma,0.19814009603504548
412,123,52,enc7,em,-0.16388713924117138
412,123,52,enc8,x_clean,0.2453002921119878
412,123,52,enc8,bw,-0.06914273152190306
412,123,52,enc8,ma,0.03744554047127181
412,123,52,enc8,em,0.06464257005368813
413,123,53,enc1,x_clean,-0.001451826707626256
413,123,53,enc1,bw,-0.2272067345947389
413,123,53,enc1,ma,-0.2811708151387266
413,123,53,enc1,em,-0.003966789458209
413,123,53,enc2,x_clean,-0.08632106471110274
413,123,53,enc2,bw,-0.1625790409014935
413,123,53,enc2,ma,-0.529345184391108
413,123,53,enc2,em,-0.20614780904770613
413,123,53,enc3,x_clean,0.0838928195297334
413,123,53,enc3,bw,0.26217696790104006
413,123,53,enc3,ma,0.4868788079508311
413,123,53,enc3,em,0.3842442720918604
413,123,53,enc4,x_clean,0.639598300130847
413,123,53,enc4,bw,0.04310817241647
413,123,53,enc4,ma,0.020382563682113088
413,123,53,enc4,em,0.040160743050711115
413,123,53,enc5,x_clean,-0.05240816731237323
413,123,53,enc5,bw,-0.7863534909867096
413,123,53,enc5,ma,-0.3430072094606203
413,123,53,enc5,em,0.4172471537082983
413,123,53,enc6,x_clean,0.0024159397322741317
413,123,53,enc6,bw,0.09356810680321871
413,123,53,enc6,ma,-0.23726149230150287
413,123,53,enc6,em,-0.07504583947399257
413,123,53,enc7,x_clean,-0.03744551143172378
413,123,53,enc7,bw,0.24130767277706505
413,123,53,enc7,ma,-0.41623365034431
413,123,53,enc7,em,-0.011797130174330378
413,123,53,enc8,x_clean,0.10538522543904687
413,123,53,enc8,bw,0.06523698421952967
413,123,53,enc8,ma,-0.10623471560524193
413,123,53,enc8,em,0.33380332529031786
414,123,54,enc1,x_clean,0.111812919862835
414,123,54,enc1,bw,-0.3582662398634402
414,123,54,enc1,ma,-0.27756959602488535
414,123,54,enc1,em,-0.1538049201984782
414,123,54,enc2,x_clean,-0.046905342532335526
414,123,54,enc2,bw,-0.39532853020645387
414,123,54,enc2,ma,-0.30240517919851273
414,123,54,enc2,em,-0.39249320629334217
414,123,54,enc3,x_clean,0.0098775239995076
414,123,54,enc3,bw,0.7483963100746625
414,123,54,enc3,ma,0.8668119033459379
414,123,54,enc3,em,0.44976090579980693
414,123,54,enc4,x_clean,0.7158191497289651
414,123,54,enc4,bw,-0.0333281662238364
414,123,54,enc4,ma,-0.10449375092089992
414,123,54,enc4,em,0.08234557720766034
414,123,54,enc5,x_clean,0.03526079839036776
414,123,54,enc5,bw,0.025273357148055807
414,123,54,enc5,ma,-0.44959715726497645
414,123,54,enc5,em,-0.14470722489830842
414,123,54,enc6,x_clean,-0.03656642204799415
414,123,54,enc6,bw,0.27518357192108167
414,123,54,enc6,ma,0.3457645673708137
414,123,54,enc6,em,0.013465644436631697
414,123,54,enc7,x_clean,-0.03179118217948656
414,123,54,enc7,bw,0.22407865393925394
414,123,54,enc7,ma,0.3291985301362863
414,123,54,enc7,em,-0.09664797723956813
414,123,54,enc8,x_clean,0.11789395660842582
414,123,54,enc8,bw,-0.11492763051781209
414,123,54,enc8,ma,0.05119954347823463
414,123,54,enc8,em,0.0576145330256442
415,123,55,enc1,x_clean,0.11382831179765816
415,123,55,enc1,bw,0.1787448865745921
415,123,55,enc1,ma,-0.30124492358701827
415,123,55,enc1,em,0.05880307869179013
415,123,55,enc2,x_clean,-0.09276497181096294
415,123,55,enc2,bw,-0.8032839516080796
415,123,55,enc2,ma,0.4781266292594609
415,123,55,enc2,em,-0.29689523357608305
415,123,55,enc3,x_clean,0.17767768666311212
415,123,55,enc3,bw,0.7987716874334625
415,123,55,enc3,ma,-0.2042133106765974
415,123,55,enc3,em,0.3285444426930705
415,123,55,enc4,x_clean,0.6469056207206695
415,123,55,enc4,bw,-0.07145655228558799
415,123,55,enc4,ma,0.03857278792927392
415,123,55,enc4,em,0.08030934872887126
415,123,55,enc5,x_clean,-0.18394499725339056
415,123,55,enc5,bw,-0.3935862850358943
415,123,55,enc5,ma,0.35281146668244673
415,123,55,enc5,em,0.11315166104825472
415,123,55,enc6,x_clean,-0.03732553144072313
415,123,55,enc6,bw,-0.37778431224234066
415,123,55,enc6,ma,0.4891919416397217
415,123,55,enc6,em,-0.07655640352759226
415,123,55,enc7,x_clean,0.04295614959117878
415,123,55,enc7,bw,0.6346832194229945
415,123,55,enc7,ma,-0.22849531989538832
415,123,55,enc7,em,-0.03769852292384093
415,123,55,enc8,x_clean,0.22531560221895483
415,123,55,enc8,bw,0.051357888311632405
415,123,55,enc8,ma,-0.1515264992493699
415,123,55,enc8,em,0.11923360419862637
416,123,56,enc1,x_clean,0.15430003496879177
416,123,56,enc1,bw,0.1580335846788496
416,123,56,enc1,ma,0.11301872343300622
416,123,56,enc1,em,0.4885608506207868
416,123,56,enc2,x_clean,-0.1670846561966791
416,123,56,enc2,bw,-0.6929219772676675
416,123,56,enc2,ma,-0.0182714186557493
416,123,56,enc2,em,-0.061487996255781746
416,123,56,enc3,x_clean,0.21328601962080249
416,123,56,enc3,bw,0.7629819630948509
416,123,56,enc3,ma,0.5988436490698539
416,123,56,enc3,em,0.13062334491556024
416,123,56,enc4,x_clean,0.6034612562976619
416,123,56,enc4,bw,0.05750312901137465
416,123,56,enc4,ma,-0.06484672068524124
416,123,56,enc4,em,0.01932082598280844
416,123,56,enc5,x_clean,-0.2149596053183885
416,123,56,enc5,bw,0.15514664550495802
416,123,56,enc5,ma,-0.6644213601729904
416,123,56,enc5,em,-0.08890465548469285
416,123,56,enc6,x_clean,-0.06283826673930297
416,123,56,enc6,bw,-0.03890423405324505
416,123,56,enc6,ma,-0.2892135954128921
416,123,56,enc6,em,0.31772437541021875
416,123,56,enc7,x_clean,0.07780834871764475
416,123,56,enc7,bw,0.2299591268118292
416,123,56,enc7,ma,0.49070821080427107
416,123,56,enc7,em,0.11850591821814671
416,123,56,enc8,x_clean,0.23045368310801506
416,123,56,enc8,bw,-0.18442821861647826
416,123,56,enc8,ma,0.10639089512842614
416,123,56,enc8,em,0.14802457605254107
417,123,57,enc1,x_clean,0.014318443088995247
417,123,57,enc1,bw,-0.10565834253535471
417,123,57,enc1,ma,0.1444661942550539
417,123,57,enc1,em,0.15880648729932395
417,123,57,enc2,x_clean,-0.0018880122108688054
417,123,57,enc2,bw,-0.4184727308144899
417,123,57,enc2,ma,-0.1400390628781907
417,123,57,enc2,em,0.17573850530998528
417,123,57,enc3,x_clean,0.038520133187579214
417,123,57,enc3,bw,0.9077008247536329
417,123,57,enc3,ma,0.5986766994040196
417,123,57,enc3,em,-0.2981990942714992
417,123,57,enc4,x_clean,0.7220274835290356
417,123,57,enc4,bw,-0.010513686474940852
417,123,57,enc4,ma,-0.0628323160266912
417,123,57,enc4,em,0.022116500111393256
417,123,57,enc5,x_clean,-0.013784734805618891
417,123,57,enc5,bw,-0.6251738282781399
417,123,57,enc5,ma,-0.1457564192359641
417,123,57,enc5,em,0.2656511426533558
417,123,57,enc6,x_clean,0.014440121355285924
417,123,57,enc6,bw,0.4034061092685106
417,123,57,enc6,ma,0.17014049862171188
417,123,57,enc6,em,0.24384878807250926
417,123,57,enc7,x_clean,-0.03902022006969945
417,123,57,enc7,bw,-0.27709009949570595
417,123,57,enc7,ma,0.13160996082628065
417,123,57,enc7,em,0.10471132257290224
417,123,57,enc8,x_clean,0.11635857697406346
417,123,57,enc8,bw,-0.42523724541939867
417,123,57,enc8,ma,-0.1727024285682776
417,123,57,enc8,em,0.33098184150229837
418,123,58,enc1,x_clean,0.068395037072163
418,123,58,enc1,bw,-0.33017787548059085
418,123,58,enc1,ma,0.20205570186987493
418,123,58,enc1,em,0.3965693657730555
418,123,58,enc2,x_clean,-0.07780487409085336
418,123,58,enc2,bw,-0.33778424910053534
418,123,58,enc2,ma,-0.370681294390592
418,123,58,enc2,em,-0.0962277914037099
418,123,58,enc3,x_clean,0.07697924801043739
418,123,58,enc3,bw,0.36580360610951945
418,123,58,enc3,ma,0.7842989079858318
418,123,58,enc3,em,0.16599157928642863
418,123,58,enc4,x_clean,0.6057288216277033
418,123,58,enc4,bw,0.00608214835403488
418,123,58,enc4,ma,-0.19465128129674703
418,123,58,enc4,em,0.12749444516640385
418,123,58,enc5,x_clean,0.03301150866539687
418,123,58,enc5,bw,-0.028387486738857548
418,123,58,enc5,ma,0.2678988705169302
418,123,58,enc5,em,0.0666318262516175
418,123,58,enc6,x_clean,-0.01851952983798789
418,123,58,enc6,bw,-0.29176091678038174
418,123,58,enc6,ma,-0.13942980545165834
418,123,58,enc6,em,0.2898598942010883
418,123,58,enc7,x_clean,0.11173785805272603
418,123,58,enc7,bw,0.018563091914154388
418,123,58,enc7,ma,0.14682120034630577
418,123,58,enc7,em,0.03438860720214662
418,123,58,enc8,x_clean,0.2891457834127554
418,123,58,enc8,bw,-0.05644171600221932
418,123,58,enc8,ma,0.2741092793102889
418,123,58,enc8,em,0.18636098032787288
419,123,59,enc1,x_clean,0.09782247823666278
419,123,59,enc1,bw,-0.3601381345610361
419,123,59,enc1,ma,-0.013964429582550564
419,123,59,enc1,em,0.2212388242650596
419,123,59,enc2,x_clean,-0.025883611935551214
419,123,59,enc2,bw,-0.589872012569403
419,123,59,enc2,ma,-0.197110155387813
419,123,59,enc2,em,-0.04409771084631401
419,123,59,enc3,x_clean,-0.022779575863210732
419,123,59,enc3,bw,0.949539623497827
419,123,59,enc3,ma,0.41285259511041456
419,123,59,enc3,em,0.05746299501115434
419,123,59,enc4,x_clean,0.7476464976189371
419,123,59,enc4,bw,0.020172295455911815
419,123,59,enc4,ma,0.07081392160037693
419,123,59,enc4,em,0.06832514399234504
419,123,59,enc5,x_clean,-0.11926563773430338
419,123,59,enc5,bw,0.3704702588881659
419,123,59,enc5,ma,0.35385982201833055
419,123,59,enc5,em,-0.1370385706819795
419,123,59,enc6,x_clean,-0.043325670180623284
419,123,59,enc6,bw,0.3411874980752174
419,123,59,enc6,ma,0.01501595414874666
419,123,59,enc6,em,0.25364635533250024
419,123,59,enc7,x_clean,-0.1481677218659454
419,123,59,enc7,bw,0.2451428143726156
419,123,59,enc7,ma,0.04709218220605132
419,123,59,enc7,em,-0.049706596871381736
419,123,59,enc8,x_clean,0.20074943471977288
419,123,59,enc8,bw,-0.33014707094991047
419,123,59,enc8,ma,-0.1380687555757134
419,123,59,enc8,em,0.025699256016857575
420,123,60,enc1,x_clean,0.0954373333883461
420,123,60,enc1,bw,0.08354692083996207
420,123,60,enc1,ma,-0.4783304710744426
420,123,60,enc1,em,0.4256851686893641
420,123,60,enc2,x_clean,-0.05442781296717631
420,123,60,enc2,bw,-0.41082270900318235
420,123,60,enc2,ma,-0.12055839197265919
